client_id,trainer_id,gender_score,style_score,availability_score,age_score,qualification_score,education_score,location_score,recency_score,experience_score,persona_score,goal_score,baseline_score_default_weights,match_outcome
CLT-1206,TRN-2206,0.5,0.3721,0.6883,1.0,1.0,0.3,0.5,0.2,1.0,0.2967,0.4647,0.5805,0
CLT-1172,TRN-2172,1.0,0.2926,0.2837,1.0,0.61,0.3,0.4506,0.5,1.0,0.2612,0.289,0.5332,0
CLT-1197,TRN-2197,1.0,0.2306,0.7148,1.0,0.61,0.3,0.4878,0.5,0.7,0.2559,0.3316,0.5453,0
CLT-1106,TRN-2106,1.0,0.3232,0.6843,1.0,1.0,1.0,0.4889,0.2,1.0,0.4137,0.339,0.6389,1
CLT-1171,TRN-2171,0.3,0.3535,0.3054,1.0,0.87,0.3,0.125,0.5,1.0,0.2684,0.337,0.4864,0
CLT-1369,TRN-2369,1.0,0.2682,0.6179,1.0,1.0,0.3,0.1749,0.4566,1.0,0.2641,0.3076,0.5757,0
CLT-1100,TRN-2100,1.0,0.3065,0.7844,1.0,1.0,0.7,0.0788,0.2,1.0,0.351,0.3273,0.5901,1
CLT-1166,TRN-2166,1.0,0.2274,0.566,1.0,0.61,1.0,0.3782,0.8189,1.0,0.2413,0.4444,0.6225,0
CLT-1040,TRN-2040,1.0,0.9975,0.7047,1.0,1.0,1.0,0.5,0.2,1.0,0.5638,0.9129,0.8183,1
CLT-1348,TRN-2348,0.5,0.3064,0.8291,1.0,0.61,0.3,0.3898,0.5,1.0,0.2892,0.2912,0.5357,0
CLT-1230,TRN-2230,0.0,0.326,0.1738,1.0,0.61,1.0,0.2536,0.5,1.0,0.3116,0.1858,0.4415,0
CLT-1026,TRN-2026,1.0,0.8604,0.8357,1.0,1.0,0.3,1.0,0.2,1.0,0.6776,0.5963,0.7897,1
CLT-1130,TRN-2130,1.0,0.3142,0.8268,1.0,0.87,1.0,0.5,0.4113,0.1,0.3382,0.364,0.5747,0
CLT-1200,TRN-2200,0.5,0.305,0.7239,1.0,0.61,0.3,0.2995,0.9396,0.7,0.2589,0.4616,0.5514,0
CLT-1066,TRN-2066,0.5,0.3801,0.7174,1.0,1.0,0.3,0.4786,0.2,1.0,0.2729,0.4463,0.5783,1
CLT-1229,TRN-2229,0.0,0.3843,0.8984,0.5,0.87,0.3,0.5,0.9245,0.9,0.3856,0.2502,0.5392,0
CLT-1153,TRN-2153,0.5,0.2113,0.7826,1.0,0.61,0.7,1.0,0.2,1.0,0.3347,0.366,0.5772,0
CLT-1064,TRN-2064,1.0,0.2895,0.7426,1.0,0.87,1.0,0.2722,0.5,1.0,0.323,0.2526,0.6159,1
CLT-1399,TRN-2399,1.0,0.3517,0.1097,1.0,0.61,1.0,0.4163,0.5,0.1,0.3814,0.364,0.4909,0
CLT-1209,TRN-2209,1.0,0.3072,0.5892,1.0,0.61,1.0,0.5,1.0,0.4,0.3529,0.5127,0.6248,0
CLT-1102,TRN-2102,0.5,0.3617,0.9368,1.0,0.87,1.0,0.1171,0.5,1.0,0.2981,0.2599,0.5838,1
CLT-1273,TRN-2273,0.0,0.5278,0.7458,0.5,1.0,1.0,0.1394,0.4566,1.0,0.1845,0.2939,0.5182,0
CLT-1302,TRN-2302,0.3,0.366,0.8206,0.5,0.74,1.0,0.4888,0.2,0.6,0.2423,0.4069,0.4934,0
CLT-1105,TRN-2105,1.0,0.9412,0.9107,1.0,0.87,0.3,0.5,0.5,1.0,0.5592,0.9136,0.8106,1
CLT-1391,TRN-2391,1.0,0.3314,0.8346,0.5,0.61,1.0,0.0888,0.683,1.0,0.2498,0.2518,0.5614,0
CLT-1389,TRN-2389,0.0,0.5697,0.3875,1.0,0.61,1.0,0.5,0.2,1.0,0.3203,0.3303,0.5084,0
CLT-1190,TRN-2190,0.5,0.4538,0.6356,0.5,0.87,0.7,0.0808,0.5,0.3,0.237,0.5598,0.4908,0
CLT-1343,TRN-2343,0.0,0.3261,0.7573,0.5,0.74,1.0,0.352,0.8189,0.2,0.3536,0.2667,0.4512,0
CLT-1346,TRN-2346,0.3,0.2565,0.2483,1.0,0.87,0.3,0.3232,0.5,0.3,0.3243,0.3049,0.4227,0
CLT-1035,TRN-2035,1.0,0.4272,0.6479,0.5,1.0,1.0,0.6558,0.4566,1.0,0.3259,0.2738,0.6375,1
CLT-1368,TRN-2368,1.0,0.3105,0.6676,1.0,1.0,1.0,0.1408,0.5,0.5,0.2035,0.1574,0.5493,0
CLT-1312,TRN-2312,0.3,0.2997,0.8889,0.5,0.74,0.7,0.324,0.4264,1.0,0.2123,0.3735,0.5121,0
CLT-1052,TRN-2052,1.0,0.9705,0.1238,1.0,0.61,1.0,1.0,0.5,0.1,0.6868,0.6903,0.69,1
CLT-1057,TRN-2057,1.0,0.446,0.9357,1.0,1.0,1.0,0.5688,0.5,0.5,0.3115,0.2273,0.6458,1
CLT-1265,TRN-2265,0.3,0.3776,0.5512,0.5,1.0,0.3,0.1559,0.4566,1.0,0.3203,0.2083,0.4747,0
CLT-1048,TRN-2048,1.0,0.9033,0.7982,0.5,1.0,1.0,0.1786,0.2,1.0,0.7073,0.8528,0.7505,1
CLT-1362,TRN-2362,1.0,0.2298,0.9429,0.5,0.61,0.3,0.125,0.683,1.0,0.3748,0.1973,0.53,0
CLT-1175,TRN-2175,1.0,0.2054,0.3957,1.0,0.87,0.7,0.5874,0.5,1.0,0.2901,0.4157,0.6082,0
CLT-1318,TRN-2318,0.0,0.3375,0.3407,1.0,0.74,0.3,0.5,0.4264,1.0,0.2663,0.2381,0.4603,0
CLT-1249,TRN-2249,1.0,0.3105,0.6676,1.0,1.0,1.0,0.1408,0.5,0.5,0.2035,0.1574,0.5493,0
CLT-1142,TRN-2142,0.0,0.2943,0.6985,1.0,0.61,0.3,0.4608,0.5,0.6,0.3926,0.2326,0.447,0
CLT-1287,TRN-2287,0.5,0.4538,0.6356,0.5,0.87,0.7,0.0808,0.5,0.3,0.237,0.5598,0.4908,0
CLT-1159,TRN-2159,0.5,0.3838,0.923,0.5,0.74,1.0,0.1468,0.8189,0.2,0.2977,0.387,0.5126,0
CLT-1392,TRN-2392,0.5,0.3002,0.1087,1.0,0.74,0.7,0.5,0.4264,1.0,0.2444,0.2909,0.5028,0
CLT-1378,TRN-2378,0.0,0.3025,0.373,0.5,0.61,0.3,1.0,0.5,0.7,0.3209,0.3752,0.455,0
CLT-1243,TRN-2243,0.0,0.3789,0.7336,0.5,0.74,0.3,0.1199,0.5,0.8,0.2996,0.244,0.4228,0
CLT-1131,TRN-2131,0.0,0.3375,0.6081,1.0,0.61,0.3,0.3054,0.8189,1.0,0.3187,0.2736,0.4959,0
CLT-1245,TRN-2245,0.0,0.5697,0.3875,1.0,0.61,1.0,0.5,0.2,1.0,0.3203,0.3303,0.5084,0
CLT-1101,TRN-2101,1.0,0.3096,0.3631,1.0,0.74,1.0,0.5,0.4264,1.0,0.3924,0.4054,0.6093,1
CLT-1291,TRN-2291,0.0,0.2885,0.9199,0.5,0.61,1.0,0.1408,0.8189,1.0,0.3166,0.3168,0.5037,0
CLT-1070,TRN-2070,1.0,0.294,0.9241,0.5,0.87,0.7,0.2356,0.8642,1.0,0.2744,0.3901,0.6282,1
CLT-1269,TRN-2269,1.0,0.3059,0.8517,1.0,0.61,1.0,0.5,0.5,0.1,0.3357,0.3059,0.5479,0
CLT-1087,TRN-2087,1.0,0.8946,0.7077,1.0,0.61,0.3,0.0829,0.683,1.0,0.6566,1.0,0.7551,1
CLT-1228,TRN-2228,0.0,0.34,0.705,1.0,0.74,0.7,0.5,0.5,0.5,0.4229,0.2787,0.4881,0
CLT-1393,TRN-2393,1.0,0.2333,0.7312,1.0,0.61,0.3,0.1377,0.5,0.1,0.3365,0.3031,0.4635,0
CLT-1082,TRN-2082,1.0,0.446,0.9357,1.0,1.0,1.0,0.5688,0.5,0.5,0.3115,0.2273,0.6458,1
CLT-1182,TRN-2182,1.0,0.3517,0.1097,1.0,0.61,1.0,0.4163,0.5,0.1,0.3814,0.364,0.4909,0
CLT-1055,TRN-2055,1.0,0.8604,0.8357,1.0,1.0,0.3,1.0,0.2,1.0,0.6776,0.5963,0.7897,1
CLT-1331,TRN-2331,0.3,0.2997,0.8889,0.5,0.74,0.7,0.324,0.4264,1.0,0.2123,0.3735,0.5121,0
CLT-1186,TRN-2186,0.0,0.2943,0.6985,1.0,0.61,0.3,0.4608,0.5,0.6,0.3926,0.2326,0.447,0
CLT-1132,TRN-2132,1.0,0.2374,0.796,0.5,0.74,0.3,0.3745,0.2,1.0,0.2839,0.1703,0.5017,0
CLT-1352,TRN-2352,0.0,0.2098,0.7721,0.5,0.61,1.0,0.5,0.5,0.1,0.2652,0.4361,0.4159,0
CLT-1165,TRN-2165,0.5,0.2817,0.6032,0.5,0.61,0.7,0.2185,0.5,0.1,0.1676,0.3432,0.3981,0
CLT-1216,TRN-2216,0.0,0.1737,0.2653,0.5,0.61,1.0,0.5,0.9396,0.7,0.34,0.2485,0.4382,0
CLT-1281,TRN-2281,0.5,0.5323,0.7204,1.0,0.87,1.0,0.1333,0.5,0.3,0.3722,0.3254,0.5397,0
CLT-1221,TRN-2221,0.3,0.2842,0.6112,1.0,0.87,1.0,0.6558,0.4113,0.1,0.1937,0.2772,0.4821,0
CLT-1395,TRN-2395,0.0,0.3859,0.8007,1.0,0.74,0.3,0.1248,0.2,1.0,0.2749,0.2847,0.4609,0
CLT-1356,TRN-2356,1.0,0.3503,0.3411,1.0,0.61,1.0,0.5,0.9396,0.7,0.3217,0.2615,0.5942,0
CLT-1308,TRN-2308,0.5,0.615,0.5649,0.5,0.74,0.3,0.5,0.5,0.5,0.3928,0.3959,0.5173,0
CLT-1304,TRN-2304,0.3,0.2997,0.8889,0.5,0.74,0.7,0.324,0.4264,1.0,0.2123,0.3735,0.5121,0
CLT-1235,TRN-2235,0.3,0.3535,0.3054,1.0,0.87,0.3,0.125,0.5,1.0,0.2684,0.337,0.4864,0
CLT-1357,TRN-2357,0.0,0.3476,0.3669,0.5,0.61,1.0,0.5,0.2,1.0,0.34,0.6402,0.4838,0
CLT-1262,TRN-2262,0.0,0.1746,0.8252,1.0,0.74,1.0,0.0888,0.8189,0.2,0.317,0.3007,0.4514,0
CLT-1059,TRN-2059,0.5,0.2976,0.9199,0.5,0.87,0.3,0.1158,0.8642,1.0,0.2147,0.3234,0.5425,1
CLT-1137,TRN-2137,1.0,0.3363,0.3333,0.5,0.61,1.0,0.5,0.2,1.0,0.2812,0.2918,0.5182,0
CLT-1294,TRN-2294,0.3,0.3619,0.9125,1.0,0.74,1.0,0.5,0.8189,0.2,0.2696,0.2882,0.5431,0
CLT-1340,TRN-2340,0.0,0.3772,0.7375,1.0,1.0,0.3,0.5,0.2,1.0,0.2569,0.2703,0.5124,0
CLT-1338,TRN-2338,1.0,0.5905,0.9023,1.0,0.87,1.0,0.1858,0.4113,0.1,0.2054,0.3178,0.5759,0
CLT-1217,TRN-2217,1.0,0.2528,0.2496,0.5,0.74,1.0,0.5,0.2,1.0,0.3826,0.3066,0.5218,0
CLT-1247,TRN-2247,0.0,0.3391,0.3584,1.0,0.87,0.3,0.5,0.4113,1.0,0.3934,0.3036,0.4914,0
CLT-1117,TRN-2117,1.0,0.2808,0.8914,0.5,1.0,0.3,0.2927,0.4566,1.0,0.2896,0.4734,0.6004,1
CLT-1373,TRN-2373,0.5,0.3325,0.8442,0.5,1.0,1.0,0.1573,0.5,0.5,0.2583,0.5075,0.5395,0
CLT-1385,TRN-2385,1.0,0.3284,0.6554,0.5,0.74,1.0,0.5,0.5,0.5,0.3839,0.3097,0.5508,0
CLT-1248,TRN-2248,1.0,0.7636,0.7137,1.0,0.61,0.3,0.1199,1.0,0.4,0.2977,0.2777,0.597,0
CLT-1147,TRN-2147,1.0,0.316,0.6299,1.0,1.0,0.3,0.5,0.5,0.5,0.2261,0.4203,0.5842,0
CLT-1140,TRN-2140,0.3,0.2772,0.3032,1.0,0.61,0.7,0.1147,0.5,0.6,0.1688,0.2079,0.4059,0
CLT-1139,TRN-2139,0.0,0.3053,0.3913,1.0,0.61,0.3,0.5,0.2,1.0,0.2474,0.3315,0.4377,0
CLT-1218,TRN-2218,0.0,0.274,0.2086,0.5,0.74,1.0,0.5,0.4264,1.0,0.3758,0.3013,0.4508,0
CLT-1089,TRN-2089,1.0,0.242,0.693,1.0,0.87,1.0,0.5,0.5,0.3,0.3946,0.3746,0.5838,1
CLT-1289,TRN-2289,0.0,0.4006,0.2608,0.5,0.61,1.0,0.1394,0.5,1.0,0.3235,0.3493,0.436,0
CLT-1374,TRN-2374,1.0,0.3978,0.7459,1.0,0.87,1.0,0.5,0.4113,0.1,0.2367,0.2829,0.5614,0
CLT-1325,TRN-2325,1.0,0.271,0.3254,0.5,1.0,0.3,0.5,0.4566,1.0,0.3237,0.4151,0.5614,0
CLT-1122,TRN-2122,1.0,0.427,0.8293,1.0,0.74,1.0,1.0,0.4264,1.0,0.3038,0.3395,0.697,1
CLT-1108,TRN-2108,1.0,0.2895,0.7426,1.0,0.87,1.0,0.2722,0.5,1.0,0.323,0.2526,0.6159,1
CLT-1107,TRN-2107,0.5,0.357,0.9056,0.5,0.74,0.3,1.0,0.5,0.8,0.3741,0.2474,0.5636,1
CLT-1252,TRN-2252,1.0,0.6219,0.3486,1.0,0.61,0.3,0.1652,0.5,0.6,0.3041,0.2807,0.5234,0
CLT-1211,TRN-2211,0.0,0.2367,0.6961,1.0,0.87,1.0,0.5,0.5,1.0,0.2242,0.1924,0.5215,0
CLT-1097,TRN-2097,0.5,0.323,0.9428,0.5,0.87,1.0,0.1815,0.9245,0.9,0.2474,0.2967,0.58,1
CLT-1299,TRN-2299,1.0,0.3435,0.8453,0.5,0.61,1.0,0.117,0.2,1.0,0.2491,0.2819,0.5274,0
CLT-1237,TRN-2237,1.0,0.3875,0.7486,1.0,0.61,1.0,0.5403,0.9396,0.7,0.3509,0.291,0.645,0
CLT-1155,TRN-2155,0.3,0.3272,0.8836,0.5,0.74,0.7,0.0788,0.5,0.8,0.2892,0.3231,0.4802,0
CLT-1054,TRN-2054,0.3,0.4705,0.6792,1.0,0.87,0.3,0.4634,0.8642,1.0,0.3882,0.3067,0.6016,1
CLT-1315,TRN-2315,1.0,0.3483,0.6432,0.5,0.74,1.0,0.1183,0.8189,0.2,0.1824,0.3618,0.5144,0
CLT-1163,TRN-2163,0.3,0.362,0.2603,0.5,1.0,0.7,0.5,0.4566,1.0,0.1564,0.2399,0.4892,0
CLT-1088,TRN-2088,0.5,0.323,0.9428,0.5,0.87,1.0,0.1815,0.9245,0.9,0.2474,0.2967,0.58,1
CLT-1238,TRN-2238,0.3,0.2756,0.6198,1.0,0.74,0.7,0.1183,0.5,0.5,0.2609,0.5288,0.488,0
CLT-1065,TRN-2065,1.0,1.0,0.847,1.0,1.0,1.0,0.5,0.2,1.0,0.5919,0.6594,0.7991,1
CLT-1234,TRN-2234,0.5,0.3018,0.7569,1.0,0.61,1.0,0.1171,0.683,1.0,0.3542,0.2835,0.5549,0
CLT-1371,TRN-2371,1.0,0.3601,0.3063,0.5,0.61,1.0,0.5,1.0,1.0,0.2103,0.3403,0.5925,0
CLT-1215,TRN-2215,0.3,0.2828,0.8545,1.0,0.74,1.0,0.6316,0.8189,0.2,0.2815,0.3174,0.5438,0
CLT-1068,TRN-2068,1.0,0.7187,0.6124,1.0,0.87,0.3,0.4614,0.5,1.0,0.6059,0.9775,0.7622,1
CLT-1133,TRN-2133,1.0,0.3305,0.7798,0.5,0.74,1.0,0.5,0.5,0.8,0.3151,0.5321,0.6145,0
CLT-1329,TRN-2329,0.3,0.2907,0.8569,0.5,0.87,1.0,1.0,0.8642,1.0,0.3825,0.2669,0.6312,0
CLT-1192,TRN-2192,0.5,0.3705,0.3926,1.0,0.87,0.3,0.5,0.8642,1.0,0.3276,0.3235,0.5822,0
CLT-1256,TRN-2256,1.0,0.3192,0.5547,0.5,0.61,1.0,0.212,0.8189,1.0,0.2494,0.3476,0.5707,0
CLT-1233,TRN-2233,0.0,0.1527,0.3833,1.0,0.87,1.0,0.5,0.8642,1.0,0.2593,0.2614,0.5263,0
CLT-1094,TRN-2094,0.3,0.4121,0.7976,1.0,0.87,0.3,1.0,0.8642,1.0,0.2821,0.2367,0.6363,1
CLT-1270,TRN-2270,0.0,0.5825,0.2852,0.5,0.61,0.3,0.1502,0.5,1.0,0.3114,0.371,0.4344,0
CLT-1173,TRN-2173,1.0,0.3978,0.7459,1.0,0.87,1.0,0.5,0.4113,0.1,0.2367,0.2829,0.5614,0
CLT-1156,TRN-2156,0.5,0.318,0.6773,0.5,0.61,0.7,1.0,1.0,0.4,0.3734,0.29,0.5565,0
CLT-1367,TRN-2367,1.0,0.3483,0.6432,0.5,0.74,1.0,0.1183,0.8189,0.2,0.1824,0.3618,0.5144,0
CLT-1358,TRN-2358,1.0,0.3209,0.64,1.0,0.61,1.0,0.156,0.2,1.0,0.3197,0.338,0.5572,0
CLT-1365,TRN-2365,0.3,0.3369,0.9284,0.5,0.61,1.0,0.5,0.5,0.7,0.2053,0.3839,0.5165,0
CLT-1271,TRN-2271,1.0,0.3656,0.7643,1.0,0.74,0.3,0.4614,0.8189,0.2,0.1797,0.3385,0.5593,0
CLT-1337,TRN-2337,0.0,0.1527,0.3833,1.0,0.87,1.0,0.5,0.8642,1.0,0.2593,0.2614,0.5263,0
CLT-1124,TRN-2124,0.5,0.3512,0.6727,1.0,0.61,1.0,0.1239,1.0,1.0,0.325,0.2177,0.5723,1
CLT-1219,TRN-2219,1.0,0.3072,0.5892,1.0,0.61,1.0,0.5,1.0,0.4,0.3529,0.5127,0.6248,0
CLT-1251,TRN-2251,0.5,0.1855,0.8478,0.5,0.87,1.0,0.0724,0.4113,1.0,0.293,0.5721,0.5462,0
CLT-1376,TRN-2376,0.0,0.3772,0.7375,1.0,1.0,0.3,0.5,0.2,1.0,0.2569,0.2703,0.5124,0
CLT-1313,TRN-2313,0.5,0.2817,0.6032,0.5,0.61,0.7,0.2185,0.5,0.1,0.1676,0.3432,0.3981,0
CLT-1207,TRN-2207,0.0,0.3728,0.6871,0.5,0.61,0.3,0.4608,1.0,0.4,0.2446,0.3088,0.4485,0
CLT-1379,TRN-2379,0.0,0.6232,0.7272,0.5,0.61,0.3,0.4146,0.683,1.0,0.3819,0.2043,0.5014,0
CLT-1049,TRN-2049,0.3,0.2926,0.7764,1.0,0.61,1.0,0.5688,0.8189,1.0,0.3117,0.3996,0.6029,1
CLT-1053,TRN-2053,0.3,0.4705,0.6792,1.0,0.87,0.3,0.4634,0.8642,1.0,0.3882,0.3067,0.6016,1
CLT-1280,TRN-2280,1.0,0.2298,0.9429,0.5,0.61,0.3,0.125,0.683,1.0,0.3748,0.1973,0.53,0
CLT-1397,TRN-2397,1.0,0.2988,0.8354,1.0,0.87,1.0,0.5,0.4113,0.1,0.2119,0.4242,0.5735,0
CLT-1056,TRN-2056,0.5,0.1758,0.7647,1.0,0.87,0.7,0.3126,0.5,1.0,0.3386,0.5538,0.5895,1
CLT-1073,TRN-2073,1.0,0.8372,0.6172,1.0,0.61,0.3,0.1408,0.9396,0.7,0.6391,0.9643,0.7348,1
CLT-1327,TRN-2327,1.0,0.2484,0.7012,0.5,1.0,1.0,0.5,0.5,0.5,0.3054,0.3056,0.5666,0
CLT-1316,TRN-2316,0.5,0.3509,0.6605,1.0,0.61,1.0,0.0764,0.5,0.6,0.2847,0.3367,0.5,0
CLT-1096,TRN-2096,1.0,0.7079,0.7603,1.0,0.61,0.3,0.1199,1.0,1.0,0.7033,0.8941,0.7551,1
CLT-1104,TRN-2104,1.0,0.2933,0.7818,1.0,0.87,1.0,0.3479,0.4113,1.0,0.2987,0.3105,0.625,1
CLT-1224,TRN-2224,0.0,0.3112,0.909,0.5,0.87,1.0,0.1032,0.5,0.3,0.3298,0.3012,0.438,0
CLT-1092,TRN-2092,1.0,0.293,0.8012,1.0,0.87,0.3,0.1306,0.4113,1.0,0.3632,0.3504,0.5854,1
CLT-1309,TRN-2309,1.0,0.2648,0.3855,0.5,0.74,0.7,0.4146,0.5,0.5,0.2495,0.3447,0.4935,0
CLT-1334,TRN-2334,0.5,0.2113,0.7826,1.0,0.61,0.7,1.0,0.2,1.0,0.3347,0.366,0.5772,0
CLT-1390,TRN-2390,0.5,0.1438,0.707,1.0,0.74,0.7,0.5479,0.4264,1.0,0.329,0.2225,0.5356,0
CLT-1212,TRN-2212,0.5,0.2962,0.8734,1.0,0.87,0.3,0.5463,0.8642,1.0,0.3537,0.359,0.6257,0
CLT-1239,TRN-2239,0.0,0.303,0.8078,1.0,0.61,1.0,0.0788,1.0,0.4,0.3401,0.2319,0.4785,0
CLT-1081,TRN-2081,1.0,0.3778,0.7605,1.0,0.87,0.7,0.1634,0.4113,1.0,0.3498,0.2905,0.605,1
CLT-1328,TRN-2328,0.0,0.2081,0.6169,1.0,0.74,0.3,0.3135,0.2,0.6,0.2406,0.3047,0.4023,0
CLT-1306,TRN-2306,1.0,0.3925,0.2017,0.5,0.74,0.3,0.5874,0.5,0.5,0.328,0.3555,0.4981,0
CLT-1189,TRN-2189,0.5,0.275,0.7605,0.5,0.61,1.0,1.0,0.5,0.7,0.3403,0.6078,0.5942,0
CLT-1222,TRN-2222,0.3,0.3399,0.8445,1.0,0.61,1.0,0.1543,0.8189,1.0,0.3923,0.4135,0.5852,0
CLT-1179,TRN-2179,0.3,0.3872,0.755,1.0,0.61,0.7,0.1303,0.2,1.0,0.361,0.2753,0.4923,0
CLT-1127,TRN-2127,0.0,0.1527,0.3833,1.0,0.87,1.0,0.5,0.8642,1.0,0.2593,0.2614,0.5263,0
CLT-1386,TRN-2386,0.0,0.2758,0.5984,0.5,0.61,1.0,0.5,1.0,0.4,0.3186,0.1354,0.4438,0
CLT-1345,TRN-2345,0.0,0.2367,0.6961,1.0,0.87,1.0,0.5,0.5,1.0,0.2242,0.1924,0.5215,0
CLT-1135,TRN-2135,0.5,0.3456,0.8642,1.0,1.0,1.0,0.1158,0.5,0.5,0.3523,0.1685,0.5355,0
CLT-1176,TRN-2176,1.0,0.5051,0.1174,1.0,0.74,1.0,0.5,0.4264,1.0,0.2913,0.4187,0.6091,0
CLT-1303,TRN-2303,1.0,0.3173,0.2868,0.5,0.74,0.3,0.0726,0.5,0.5,0.3944,0.2437,0.4388,0
CLT-1300,TRN-2300,1.0,0.5011,0.3664,1.0,0.61,1.0,0.2213,0.5,0.1,0.3211,0.5033,0.5313,0
CLT-1029,TRN-2029,0.5,0.3525,0.795,1.0,0.87,0.3,0.5,0.9245,0.9,0.3736,0.3015,0.6121,1
CLT-1342,TRN-2342,0.5,0.2762,0.592,1.0,0.87,0.7,0.1361,0.4113,1.0,0.4102,0.3351,0.5391,0
CLT-1396,TRN-2396,0.5,0.5123,0.8454,0.5,0.61,0.3,0.2598,0.8189,1.0,0.1654,0.2875,0.5376,0
CLT-1051,TRN-2051,0.5,0.357,0.9056,0.5,0.74,0.3,1.0,0.5,0.8,0.3741,0.2474,0.5636,1
CLT-1194,TRN-2194,0.0,0.2539,0.2629,1.0,0.61,1.0,0.5,0.9396,0.7,0.2823,0.368,0.4969,0
CLT-1154,TRN-2154,1.0,0.3367,0.6705,1.0,0.87,1.0,0.1226,0.4113,1.0,0.3342,0.2806,0.599,0
CLT-1310,TRN-2310,1.0,0.2478,0.2764,1.0,0.61,0.3,0.1749,0.5,1.0,0.1956,0.2122,0.4875,0
CLT-1333,TRN-2333,1.0,0.3646,0.7692,1.0,0.61,0.3,0.1543,0.8189,1.0,0.1671,0.2597,0.5784,0
CLT-1183,TRN-2183,1.0,0.2828,0.6369,0.5,0.74,1.0,0.3829,0.2,0.6,0.2723,0.2058,0.4939,0
CLT-1158,TRN-2158,0.3,0.3351,0.5914,1.0,0.61,1.0,0.4302,1.0,0.4,0.3422,0.3567,0.5385,0
CLT-1208,TRN-2208,0.0,0.3104,0.3633,1.0,0.61,1.0,0.5,1.0,1.0,0.2654,0.2739,0.5319,0
CLT-1381,TRN-2381,0.0,0.3639,0.8655,0.5,0.74,1.0,1.0,0.4264,1.0,0.3673,0.3614,0.5737,0
CLT-1322,TRN-2322,1.0,0.278,0.9178,1.0,0.61,1.0,0.352,0.683,1.0,0.2417,0.2819,0.6244,0
CLT-1123,TRN-2123,0.3,0.2995,0.9215,1.0,1.0,1.0,0.4302,0.2,1.0,0.3196,0.3756,0.5882,1
CLT-1210,TRN-2210,0.3,0.4036,0.1569,1.0,0.61,1.0,0.1652,0.5,0.6,0.2001,0.3753,0.452,0
CLT-1255,TRN-2255,1.0,0.2316,0.6232,0.5,0.61,1.0,0.0591,1.0,1.0,0.2384,0.1736,0.5437,0
CLT-1363,TRN-2363,0.0,0.1737,0.2653,0.5,0.61,1.0,0.5,0.9396,0.7,0.34,0.2485,0.4382,0
CLT-1152,TRN-2152,0.3,0.6901,0.2047,0.5,0.74,0.3,1.0,0.5,0.8,0.2807,0.4208,0.5451,0
CLT-1293,TRN-2293,0.3,0.2756,0.6198,1.0,0.74,0.7,0.1183,0.5,0.5,0.2609,0.5288,0.488,0
CLT-1283,TRN-2283,1.0,0.3314,0.8346,0.5,0.61,1.0,0.0888,0.683,1.0,0.2498,0.2518,0.5614,0
CLT-1213,TRN-2213,0.5,0.2376,0.5837,0.5,0.74,0.7,0.1239,0.5,0.8,0.3298,0.3166,0.465,0
CLT-1317,TRN-2317,1.0,0.2306,0.7148,1.0,0.61,0.3,0.4878,0.5,0.7,0.2559,0.3316,0.5453,0
CLT-1225,TRN-2225,1.0,0.2648,0.3855,0.5,0.74,0.7,0.4146,0.5,0.5,0.2495,0.3447,0.4935,0
CLT-1036,TRN-2036,1.0,0.3065,0.7844,1.0,1.0,0.7,0.0788,0.2,1.0,0.351,0.3273,0.5901,1
CLT-1232,TRN-2232,0.0,0.4022,0.1235,0.5,0.61,0.3,0.5,1.0,1.0,0.2845,0.2248,0.4505,0
CLT-1080,TRN-2080,1.0,0.7709,0.7613,0.5,0.87,1.0,0.5,0.9245,0.9,0.6003,0.6533,0.7666,1
CLT-1254,TRN-2254,0.0,0.3327,0.231,1.0,1.0,1.0,0.212,0.5,0.5,0.2639,0.3444,0.4592,0
CLT-1341,TRN-2341,0.3,0.3962,0.2571,1.0,0.61,0.7,0.4957,0.5,0.6,0.2293,0.2882,0.4662,0
CLT-1301,TRN-2301,0.5,0.241,0.9495,0.5,0.74,1.0,0.1309,0.2,0.6,0.2898,0.6724,0.5126,0
CLT-1198,TRN-2198,0.0,0.4613,0.142,0.5,0.74,1.0,0.5,0.2,0.6,0.3018,0.3232,0.4123,0
CLT-1143,TRN-2143,1.0,0.2795,0.7875,0.5,0.61,0.3,0.5,0.5,0.7,0.2919,0.3443,0.5276,0
CLT-1193,TRN-2193,1.0,0.299,0.3345,1.0,0.74,0.3,0.1147,0.5,0.8,0.3815,0.3774,0.524,0
CLT-1250,TRN-2250,0.3,0.3075,0.3694,0.5,0.74,1.0,0.4889,0.5,0.8,0.3235,0.3941,0.4933,0
CLT-1178,TRN-2178,1.0,0.406,0.7963,1.0,1.0,0.7,0.1858,0.4566,1.0,0.2129,0.3811,0.6356,0
CLT-1319,TRN-2319,1.0,0.2311,0.1375,1.0,0.61,1.0,0.5,0.8189,1.0,0.2471,0.3851,0.588,0
CLT-1261,TRN-2261,0.0,0.3053,0.3913,1.0,0.61,0.3,0.5,0.2,1.0,0.2474,0.3315,0.4377,0
CLT-1110,TRN-2110,1.0,0.3029,0.6879,1.0,0.87,0.7,0.7248,0.8642,1.0,0.3376,0.6302,0.7238,1
CLT-1121,TRN-2121,1.0,0.8526,0.7777,0.5,0.61,0.3,0.1404,0.8189,1.0,0.813,0.7888,0.7188,1
